STATENAME,VE_TOTAL,PEDS,PERSONS,DAYNAME,MONTHNAME,HOUR,DAY_WEEKNAME,RUR_URBNAME,HARM_EVNAME,LGT_CONDNAME,WEATHER1NAME,WEATHERNAME,FATALS,DRUNK_DR
Pennsylvania,1,0,2,3,April,23,Wednesday,Rural,"Post, Pole or Other Supports",Dark - Not Lighted,Not Reported,Not Reported,1,1
Pennsylvania,1,0,1,30,September,12,Monday,Urban,Curb,Daylight,Cloudy,Cloudy,1,0
Pennsylvania,2,0,1,28,July,10,Sunday,Urban,Parked Motor Vehicle,Daylight,Not Reported,Not Reported,1,0
Pennsylvania,1,1,1,18,October,16,Friday,Trafficway Not in State Inventory,Pedestrian,Daylight,Not Reported,Not Reported,1,0
Pennsylvania,2,0,2,28,October,15,Monday,Urban,Rollover/Overturn,Daylight,Not Reported,Not Reported,1,0
Pennsylvania,1,0,1,10,February,7,Sunday,Rural,Tree (Standing Only),Daylight,Not Reported,Not Reported,1,0
Pennsylvania,2,0,1,26,August,13,Monday,Rural,Other Fixed Object,Daylight,Not Reported,Not Reported,1,0
Pennsylvania,1,0,1,18,July,4,Thursday,Urban,Concrete Traffic Barrier,Dark - Lighted,Rain,Rain,1,0
Pennsylvania,1,0,1,13,September,18,Friday,Rural,Tree (Standing Only),Daylight,Not Reported,Not Reported,1,0
Pennsylvania,2,0,2,2,October,9,Wednesday,Rural,Motor Vehicle In-Transport,Daylight,Not Reported,Not Reported,1,0
Pennsylvania,2,0,1,7,July,13,Sunday,Rural,Fence,Daylight,Not Reported,Not Reported,1,1
Pennsylvania,2,0,2,29,September,1,Sunday,Urban,Motor Vehicle In-Transport,Dark - Lighted,Not Reported,Not Reported,1,0
Pennsylvania,1,0,1,17,October,0,Thursday,Rural,Tree (Standing Only),Dark - Not Lighted,Rain,Rain,1,1
Pennsylvania,2,0,4,3,September,15,Tuesday,Rural,Motor Vehicle In-Transport,Daylight,Not Reported,Not Reported,1,0
Pennsylvania,3,0,5,6,November,14,Wednesday,Rural,Motor Vehicle In-Transport,Daylight,Not Reported,Not Reported,1,0
Pennsylvania,2,0,2,5,October,15,Saturday,Urban,Motor Vehicle In-Transport,Daylight,Not Reported,Not Reported,1,0
Pennsylvania,2,0,2,27,November,16,Wednesday,Rural,Motor Vehicle In-Transport,Daylight,Not Reported,Not Reported,1,0
Pennsylvania,3,1,3,23,October,19,Wednesday,Urban,Motor Vehicle In-Transport,Dark - Not Lighted,Not Reported,Not Reported,1,1
Pennsylvania,1,0,1,2,April,21,Tuesday,Rural,Rollover/Overturn,Dark - Not Lighted,Not Reported,Not Reported,1,0
Pennsylvania,2,0,4,6,November,18,Wednesday,Rural,Motor Vehicle In-Transport,Dark - Not Lighted,Clear,Clear,1,1
Pennsylvania,5,1,2,26,November,19,Tuesday,Urban,Pedestrian,Dark - Lighted,Not Reported,Not Reported,1,0
Pennsylvania,2,0,3,30,November,15,Saturday,Urban,Motor Vehicle In-Transport,Daylight,Not Reported,Not Reported,2,0
Pennsylvania,3,0,3,30,December,17,Monday,Rural,Motor Vehicle In-Transport,Dark - Not Lighted,Not Reported,Not Reported,1,1
Pennsylvania,2,0,5,15,March,16,Friday,Rural,Motor Vehicle In-Transport,Daylight,Not Reported,Not Reported,1,1
Pennsylvania,2,0,2,27,June,14,Thursday,Urban,Motor Vehicle In-Transport,Daylight,Not Reported,Not Reported,1,0
Pennsylvania,3,0,4,5,December,10,Thursday,Urban,Motor Vehicle In-Transport,Daylight,Clear,Clear,1,0
Pennsylvania,2,0,2,23,June,14,Sunday,Urban,Motor Vehicle In-Transport,Daylight,Not Reported,Not Reported,1,0
Pennsylvania,3,0,3,3,December,11,Tuesday,Urban,Motor Vehicle In-Transport,Daylight,Not Reported,Not Reported,1,0
Pennsylvania,3,0,6,19,December,11,Thursday,Urban,Motor Vehicle In-Transport,Daylight,Not Reported,Not Reported,1,0
Pennsylvania,2,0,4,16,July,11,Tuesday,Urban,Motor Vehicle In-Transport,Daylight,Not Reported,Not Reported,1,0
Pennsylvania,2,1,2,22,March,16,Friday,Urban,Pedestrian,Daylight,Not Reported,Not Reported,1,0
Pennsylvania,3,1,5,16,December,17,Monday,Urban,Pedestrian,Dark - Lighted,Rain,Rain,1,0
Pennsylvania,2,0,2,30,August,15,Friday,Rural,Motor Vehicle In-Transport,Daylight,Clear,Clear,1,0
Pennsylvania,2,0,2,5,December,11,Thursday,Rural,Motor Vehicle In-Transport,Daylight,Rain,Rain,1,0
Pennsylvania,4,0,8,22,December,18,Sunday,Urban,Guardrail Face,Dark - Lighted,Not Reported,Not Reported,1,1
Pennsylvania,1,0,3,12,April,11,Friday,Trafficway Not in State Inventory,Building,Daylight,Not Reported,Not Reported,1,0
Pennsylvania,2,0,2,1,November,8,Friday,Urban,Motor Vehicle In-Transport,Daylight,Not Reported,Not Reported,1,0
Pennsylvania,3,0,5,22,December,6,Sunday,Rural,Motor Vehicle In-Transport,Dark - Lighted,Not Reported,Not Reported,1,0
Pennsylvania,2,0,3,20,December,6,Friday,Rural,Motor Vehicle In-Transport,Dark - Not Lighted,Not Reported,Not Reported,1,0
Pennsylvania,2,0,3,26,December,17,Thursday,Rural,Motor Vehicle In-Transport,Dark - Not Lighted,Not Reported,Not Reported,1,1
Pennsylvania,3,0,3,25,September,15,Wednesday,Rural,Motor Vehicle In-Transport,Daylight,Not Reported,Not Reported,1,1
Pennsylvania,2,0,2,23,June,3,Sunday,Urban,Motor Vehicle In-Transport,Dark - Lighted,Not Reported,Not Reported,1,1
Pennsylvania,1,0,1,22,August,17,Thursday,Urban,Tree (Standing Only),Daylight,Not Reported,Not Reported,1,0
Pennsylvania,2,0,2,30,June,23,Sunday,Urban,Parked Motor Vehicle,Dark - Lighted,Not Reported,Not Reported,1,0
Pennsylvania,1,0,1,22,September,0,Sunday,Rural,Ditch,Dark - Not Lighted,Clear,Clear,1,1
Pennsylvania,2,0,2,22,December,16,Sunday,Rural,Motor Vehicle In-Transport,Dusk,Not Reported,Not Reported,1,0
Pennsylvania,2,0,1,3,December,15,Tuesday,Trafficway Not in State Inventory,Parked Motor Vehicle,Daylight,Clear,Clear,1,1
Pennsylvania,2,0,3,16,December,17,Monday,Rural,Motor Vehicle In-Transport,Dark - Not Lighted,Not Reported,Not Reported,1,0
Pennsylvania,3,0,5,5,August,11,Monday,Urban,Motor Vehicle In-Transport,Daylight,Not Reported,Not Reported,1,0
Pennsylvania,2,0,4,2,July,23,Tuesday,Rural,Motor Vehicle In-Transport,Dark - Lighted,Not Reported,Not Reported,1,0
Pennsylvania,2,0,2,7,May,11,Tuesday,Rural,Parked Motor Vehicle,Daylight,Not Reported,Not Reported,1,0
Pennsylvania,2,0,3,1,September,17,Sunday,Urban,Motor Vehicle In-Transport,Daylight,Not Reported,Not Reported,2,0
Pennsylvania,3,0,4,20,June,8,Thursday,Rural,Motor Vehicle In-Transport,Daylight,Rain,Rain,2,0
Pennsylvania,2,0,3,24,October,21,Thursday,Urban,Motor Vehicle In-Transport,Dark - Lighted,Not Reported,Not Reported,1,1
Pennsylvania,3,0,5,26,October,9,Saturday,Rural,Motor Vehicle In-Transport,Daylight,Not Reported,Not Reported,1,0
Pennsylvania,2,0,3,31,December,12,Tuesday,Urban,Motor Vehicle In-Transport,Daylight,Not Reported,Not Reported,2,0
Pennsylvania,2,0,2,4,October,1,Friday,Rural,Parked Motor Vehicle,Dark - Lighted,Not Reported,Not Reported,1,0
Pennsylvania,3,0,8,11,October,17,Friday,Rural,Motor Vehicle In-Transport,Daylight,Clear,Clear,1,0
Pennsylvania,2,0,2,8,October,22,Tuesday,Rural,Motor Vehicle In-Transport,Dark - Not Lighted,Not Reported,Not Reported,1,0
Pennsylvania,3,0,3,27,December,9,Friday,Urban,Motor Vehicle In-Transport,Daylight,Not Reported,Not Reported,1,0
Pennsylvania,2,0,2,14,October,13,Monday,Rural,Motor Vehicle In-Transport,Daylight,Not Reported,Not Reported,1,1
Pennsylvania,3,0,4,11,December,15,Wednesday,Urban,Motor Vehicle In-Transport,Daylight,Not Reported,Not Reported,1,1
Pennsylvania,2,0,2,13,November,11,Wednesday,Urban,Motor Vehicle In-Transport,Daylight,Not Reported,Not Reported,1,0
Pennsylvania,3,0,4,15,June,16,Saturday,Rural,Rollover/Overturn,Daylight,Not Reported,Not Reported,1,2
Pennsylvania,2,1,2,29,December,20,Sunday,Urban,Pedestrian,Dark - Unknown Lighting,Rain,Rain,1,0
Pennsylvania,2,0,2,4,November,8,Monday,Urban,Motor Vehicle In-Transport,Daylight,Cloudy,Cloudy,1,0
Pennsylvania,2,0,4,15,December,16,Sunday,Urban,Motor Vehicle In-Transport,Dusk,Snow,Snow,2,0
Pennsylvania,2,1,3,2,December,13,Monday,Rural,Pedestrian,Daylight,Not Reported,Not Reported,1,0
Pennsylvania,2,0,3,18,December,9,Wednesday,Rural,Motor Vehicle In-Transport,Daylight,Not Reported,Not Reported,1,0
Pennsylvania,2,1,2,29,August,6,Thursday,Urban,Pedalcyclist,Dark - Lighted,Not Reported,Not Reported,1,0
Pennsylvania,2,0,3,25,December,3,Wednesday,Urban,Curb,Dark - Lighted,Not Reported,Not Reported,1,0
Pennsylvania,2,0,2,20,October,0,Sunday,Rural,Motor Vehicle In-Transport,Dark - Not Lighted,Clear,Clear,1,0
Pennsylvania,2,0,5,6,December,1,Friday,Urban,Motor Vehicle In-Transport,Dark - Lighted,Not Reported,Not Reported,2,1
Pennsylvania,2,0,2,31,August,0,Saturday,Urban,Motor Vehicle In-Transport,Dark - Lighted,Not Reported,Not Reported,1,0
Pennsylvania,2,0,3,15,June,11,Saturday,Rural,Motor Vehicle In-Transport,Daylight,Not Reported,Not Reported,1,0
Pennsylvania,2,0,3,3,October,10,Thursday,Rural,Motor Vehicle In-Transport,Daylight,Not Reported,Not Reported,1,0
Pennsylvania,2,0,2,17,September,5,Tuesday,Rural,Motor Vehicle In-Transport,Dark - Not Lighted,Not Reported,Not Reported,1,0
Pennsylvania,2,0,3,12,October,23,Saturday,Urban,Motor Vehicle In-Transport,Dark - Not Lighted,Not Reported,Not Reported,1,0
Pennsylvania,2,0,4,6,September,17,Friday,Rural,Motor Vehicle In-Transport,Daylight,Not Reported,Not Reported,2,1
Pennsylvania,2,0,2,19,August,15,Monday,Rural,Motor Vehicle In-Transport,Daylight,Not Reported,Not Reported,1,0
Pennsylvania,2,0,2,16,April,15,Tuesday,Rural,Motor Vehicle In-Transport,Daylight,Not Reported,Not Reported,1,0
Pennsylvania,2,0,2,28,October,7,Monday,Rural,Embankment,Dawn,"Fog, Smog, Smoke","Fog, Smog, Smoke",1,0
Pennsylvania,2,0,3,7,March,15,Thursday,Rural,Motor Vehicle In-Transport,Daylight,Not Reported,Not Reported,1,0
Pennsylvania,2,0,2,20,September,7,Friday,Rural,Motor Vehicle In-Transport,Daylight,Not Reported,Not Reported,1,0
Pennsylvania,2,0,2,16,August,17,Friday,Urban,Motor Vehicle In-Transport,Daylight,Not Reported,Not Reported,1,0
Pennsylvania,1,0,3,9,February,2,Saturday,Rural,Tree (Standing Only),Dark - Not Lighted,Not Reported,Not Reported,1,1
Pennsylvania,1,0,1,23,August,20,Friday,Urban,Curb,Dusk,Not Reported,Not Reported,1,1
Pennsylvania,1,0,1,1,September,2,Sunday,Rural,Other Non-Collision,Dark - Not Lighted,Not Reported,Not Reported,1,1
Pennsylvania,1,1,2,3,September,9,Tuesday,Urban,Pedestrian,Daylight,Not Reported,Not Reported,1,0
Pennsylvania,1,1,1,10,September,6,Tuesday,Urban,Pedestrian,Dark - Not Lighted,Not Reported,Not Reported,1,0
Pennsylvania,1,1,2,16,October,20,Wednesday,Urban,Pedestrian,Dark - Lighted,Not Reported,Not Reported,1,0
Pennsylvania,1,0,1,28,October,1,Monday,Rural,Shrubbery,Dark - Lighted,Not Reported,Not Reported,1,0
Pennsylvania,1,1,1,30,October,10,Wednesday,Urban,Pedestrian,Daylight,Not Reported,Not Reported,1,0
Pennsylvania,1,0,1,27,November,16,Wednesday,Rural,Embankment,Daylight,Not Reported,Not Reported,1,0
Pennsylvania,1,1,1,11,August,23,Sunday,Urban,Pedestrian,Dark - Lighted,Clear,Clear,1,1
Pennsylvania,1,1,1,29,November,20,Friday,Urban,Pedestrian,Dark - Not Lighted,Clear,Clear,1,0
Pennsylvania,1,1,1,19,October,12,Saturday,Urban,Non-Motorist on Personal Conveyance,Daylight,Clear,Clear,1,0
Pennsylvania,1,1,2,23,October,16,Wednesday,Urban,Non-Motorist on Personal Conveyance,Daylight,Not Reported,Not Reported,1,0
Pennsylvania,1,0,1,7,October,1,Monday,Rural,Tree (Standing Only),Dark - Not Lighted,Rain,Rain,1,1
Pennsylvania,1,0,1,21,September,5,Saturday,Rural,Other Fixed Object,Dark - Not Lighted,Not Reported,Not Reported,1,0
Pennsylvania,1,0,1,13,October,4,Sunday,Urban,Fire Hydrant,Dark - Lighted,Not Reported,Not Reported,1,0
Pennsylvania,1,0,1,20,October,14,Sunday,Rural,Guardrail Face,Daylight,Cloudy,Cloudy,1,0
Pennsylvania,1,0,1,6,October,4,Sunday,Urban,Tree (Standing Only),Dark - Not Lighted,Not Reported,Not Reported,1,0
Pennsylvania,1,0,1,13,December,12,Friday,Urban,Railway Vehicle,Daylight,Not Reported,Not Reported,1,0
Pennsylvania,1,0,6,2,August,21,Friday,Rural,Fell/Jumped from Vehicle,Dark - Not Lighted,Not Reported,Not Reported,1,0
Pennsylvania,1,1,1,1,March,15,Friday,Urban,Pedestrian,Daylight,Not Reported,Not Reported,1,1
Pennsylvania,1,1,1,22,March,10,Friday,Urban,Pedestrian,Daylight,Rain,Rain,1,0
Pennsylvania,1,0,1,23,December,20,Monday,Rural,Rollover/Overturn,Dark - Lighted,Not Reported,Not Reported,1,0
Pennsylvania,1,1,1,25,November,5,Monday,Urban,Pedestrian,Dawn,Not Reported,Not Reported,1,0
Pennsylvania,1,1,2,30,August,21,Friday,Urban,Pedestrian,Dark - Lighted,Not Reported,Not Reported,1,0
Pennsylvania,1,0,2,30,December,16,Monday,Rural,Guardrail End,Dusk,Cloudy,Cloudy,1,0
Pennsylvania,1,1,1,17,November,5,Sunday,Urban,Pedestrian,Dark - Not Lighted,Not Reported,Not Reported,1,0
Pennsylvania,1,0,1,4,July,17,Thursday,Urban,Embankment,Daylight,Not Reported,Not Reported,1,0
Pennsylvania,1,0,1,14,October,23,Monday,Rural,Ditch,Dark - Not Lighted,Not Reported,Not Reported,1,1
Pennsylvania,1,1,1,19,January,1,Saturday,Urban,Pedestrian,Dark - Lighted,Not Reported,Not Reported,1,0
Pennsylvania,1,0,2,28,November,6,Thursday,Rural,Rollover/Overturn,Dark - Not Lighted,Not Reported,Not Reported,1,1
Pennsylvania,1,0,1,13,December,3,Friday,Rural,Impact Attenuator/Crash Cushion,Dark - Not Lighted,Not Reported,Not Reported,1,0
Pennsylvania,1,0,1,25,September,14,Wednesday,Urban,Traffic Sign Support,Daylight,Not Reported,Not Reported,1,0
Pennsylvania,1,0,1,17,December,20,Tuesday,Rural,Utility Pole/Light Support,Dark - Not Lighted,Snow,Snow,1,0
Pennsylvania,1,1,1,12,April,20,Friday,Urban,Pedestrian,Dark - Lighted,Rain,Rain,1,0
Pennsylvania,1,0,1,26,November,19,Tuesday,Urban,Utility Pole/Light Support,Dark - Not Lighted,Not Reported,Not Reported,1,1
Pennsylvania,1,1,1,13,December,17,Friday,Urban,Pedalcyclist,Dark - Not Lighted,Rain,Rain,1,0
Pennsylvania,1,1,1,17,December,0,Tuesday,Urban,Pedestrian,Dark - Not Lighted,Rain,Rain,1,0
Pennsylvania,5,0,5,5,December,16,Thursday,Urban,Motor Vehicle In-Transport,Daylight,Clear,Clear,2,0
Pennsylvania,3,0,4,11,February,14,Monday,Urban,Impact Attenuator/Crash Cushion,Daylight,Not Reported,Not Reported,1,1
Pennsylvania,1,1,1,23,June,3,Sunday,Urban,Pedestrian,Dark - Not Lighted,Not Reported,Not Reported,1,0
Pennsylvania,1,1,1,8,August,6,Thursday,Urban,Pedalcyclist,Daylight,Not Reported,Not Reported,1,0
Pennsylvania,1,1,1,24,August,7,Saturday,Urban,Pedestrian,Daylight,Not Reported,Not Reported,1,0
Pennsylvania,1,1,1,4,September,21,Wednesday,Urban,Pedestrian,Dark - Lighted,Not Reported,Not Reported,1,0
Pennsylvania,1,1,1,6,October,18,Sunday,Urban,Pedestrian,Dark - Lighted,Not Reported,Not Reported,1,0
Pennsylvania,1,1,1,23,December,6,Monday,Urban,Pedestrian,Dark - Not Lighted,Not Reported,Not Reported,1,0
Pennsylvania,1,1,2,7,August,2,Wednesday,Urban,Pedalcyclist,Dark - Lighted,Rain,Rain,1,1
Pennsylvania,1,1,1,13,November,21,Wednesday,Urban,Pedestrian,Dark - Not Lighted,Not Reported,Not Reported,1,0
Pennsylvania,1,1,1,1,October,9,Tuesday,Rural,Pedalcyclist,Daylight,Not Reported,Not Reported,1,1
Pennsylvania,1,0,2,30,November,0,Saturday,Rural,Tree (Standing Only),Dark - Not Lighted,Not Reported,Not Reported,1,1
Pennsylvania,1,0,1,4,December,11,Wednesday,Rural,Tree (Standing Only),Daylight,Snow,Snow,1,0
Pennsylvania,1,0,3,1,December,11,Sunday,Rural,Rollover/Overturn,Daylight,Freezing Rain or Drizzle,Freezing Rain or Drizzle,1,0
Pennsylvania,1,0,2,1,December,8,Sunday,Rural,Tree (Standing Only),Daylight,Freezing Rain or Drizzle,Freezing Rain or Drizzle,2,0
Pennsylvania,1,0,1,27,September,20,Friday,Urban,Tree (Standing Only),Dark - Not Lighted,Not Reported,Not Reported,1,0
Pennsylvania,1,0,1,23,December,20,Monday,Rural,Tree (Standing Only),Dark - Not Lighted,Not Reported,Not Reported,1,1
Pennsylvania,2,0,4,20,December,12,Friday,Urban,Motor Vehicle In-Transport,Daylight,Not Reported,Not Reported,1,1
Pennsylvania,1,1,1,23,November,10,Saturday,Trafficway Not in State Inventory,Pedestrian,Daylight,Not Reported,Not Reported,1,0
Pennsylvania,1,1,1,10,November,18,Sunday,Urban,Pedestrian,Dusk,Not Reported,Not Reported,1,0
Pennsylvania,1,3,1,19,November,17,Tuesday,Rural,Pedestrian,Dark - Not Lighted,Not Reported,Not Reported,1,0
Pennsylvania,1,0,2,8,September,15,Sunday,Urban,Rollover/Overturn,Daylight,Not Reported,Not Reported,1,1
Pennsylvania,1,0,1,23,December,13,Monday,Urban,Utility Pole/Light Support,Daylight,Not Reported,Not Reported,1,0
Pennsylvania,1,0,2,10,December,9,Tuesday,Rural,Embankment,Daylight,Cloudy,Cloudy,1,1
Pennsylvania,1,0,3,15,September,6,Sunday,Urban,Building,Daylight,Not Reported,Not Reported,1,0
Pennsylvania,1,0,1,2,December,9,Monday,Urban,Embankment,Daylight,Snow,Snow,1,0
Pennsylvania,1,0,2,7,October,17,Monday,Rural,Utility Pole/Light Support,Daylight,Rain,Rain,1,0
Pennsylvania,1,0,1,21,September,15,Saturday,Rural,Utility Pole/Light Support,Daylight,Not Reported,Not Reported,1,0
Pennsylvania,1,0,1,20,September,5,Friday,Rural,Tree (Standing Only),Dark - Not Lighted,Not Reported,Not Reported,1,0
Pennsylvania,1,0,1,16,August,17,Friday,Rural,Ditch,Daylight,Not Reported,Not Reported,1,1
Pennsylvania,1,0,1,13,August,18,Tuesday,Rural,Embankment,Daylight,Not Reported,Not Reported,1,0
Pennsylvania,1,0,1,26,August,19,Monday,Urban,"Pavement Surface Irregularity (Ruts, Potholes, Grates, etc.)",Daylight,Not Reported,Not Reported,1,1
Pennsylvania,1,0,1,7,December,10,Saturday,Rural,Tree (Standing Only),Daylight,Not Reported,Not Reported,1,0
Pennsylvania,1,0,1,14,October,12,Monday,Urban,Rollover/Overturn,Daylight,Not Reported,Not Reported,1,0
Pennsylvania,5,0,1,9,January,18,Wednesday,Urban,Parked Motor Vehicle,Dark - Lighted,Snow,Snow,1,0
Pennsylvania,1,0,1,5,June,8,Wednesday,Rural,Culvert,Daylight,Not Reported,Not Reported,1,0
Pennsylvania,1,0,2,17,May,3,Friday,Rural,Tree (Standing Only),Dark - Not Lighted,Clear,Clear,1,0
Pennsylvania,1,0,1,29,December,0,Sunday,Rural,Tree (Standing Only),Dark - Not Lighted,Not Reported,Not Reported,1,1
Pennsylvania,1,0,1,25,August,17,Sunday,Rural,Guardrail End,Daylight,Clear,Clear,1,0
Pennsylvania,1,0,1,22,December,22,Sunday,Rural,Tree (Standing Only),Dark - Not Lighted,Rain,Rain,1,1
Pennsylvania,1,0,1,11,August,21,Sunday,Rural,Tree (Standing Only),Dark - Not Lighted,Not Reported,Not Reported,1,0
Pennsylvania,1,0,1,1,August,21,Thursday,Rural,Rollover/Overturn,Dark - Not Lighted,Not Reported,Not Reported,1,0
Pennsylvania,1,0,1,11,August,3,Sunday,Rural,Embankment,Dark - Not Lighted,Clear,Clear,1,0
Pennsylvania,1,0,1,11,August,18,Sunday,Rural,Ditch,Daylight,Not Reported,Not Reported,1,1
Pennsylvania,3,0,5,16,November,21,Saturday,Urban,Motor Vehicle In-Transport,Dark - Not Lighted,Not Reported,Not Reported,1,1
Pennsylvania,1,0,1,22,March,12,Friday,Urban,Other Fixed Object,Daylight,Not Reported,Not Reported,1,0
Pennsylvania,1,1,1,2,February,17,Saturday,Urban,Pedestrian,Dark - Not Lighted,Not Reported,Not Reported,1,0
Pennsylvania,1,1,1,4,January,23,Friday,Urban,Pedestrian,Dark - Not Lighted,Rain,Rain,1,0
Pennsylvania,1,0,2,2,August,1,Friday,Rural,Culvert,Dark - Not Lighted,Not Reported,Not Reported,2,1
Pennsylvania,1,0,8,21,December,15,Saturday,Urban,Rollover/Overturn,Daylight,Not Reported,Not Reported,1,0
Pennsylvania,1,0,4,18,August,13,Sunday,Urban,Thrown or Falling Object,Daylight,Not Reported,Not Reported,1,0
Pennsylvania,1,1,1,29,November,10,Friday,Urban,Non-Motorist on Personal Conveyance,Daylight,Not Reported,Not Reported,1,0
Pennsylvania,1,2,1,26,January,16,Saturday,Urban,Pedestrian,Daylight,Not Reported,Not Reported,2,0
Pennsylvania,1,0,1,11,December,15,Wednesday,Urban,Fell/Jumped from Vehicle,Daylight,Not Reported,Not Reported,1,0
Pennsylvania,2,0,2,19,December,10,Thursday,Rural,Guardrail Face,Daylight,Clear,Clear,1,0
Rhode Island,4,0,6,1,January,1,Tuesday,Urban,Motor Vehicle In-Transport,Dark - Lighted,Rain,Rain,1,1
Rhode Island,2,0,3,2,January,20,Wednesday,Urban,Motor Vehicle In-Transport,Dark - Lighted,Clear,Clear,2,0
Rhode Island,1,0,1,7,January,4,Monday,Urban,Fence,Dark - Lighted,Clear,Clear,1,1
Rhode Island,1,0,1,18,January,1,Friday,Urban,Embankment,Dark - Lighted,Clear,Clear,1,0
Rhode Island,1,0,1,26,January,3,Saturday,Urban,Tree (Standing Only),Dark - Lighted,Clear,Clear,1,0
Rhode Island,1,0,2,31,January,21,Thursday,Urban,Curb,Dark - Lighted,Clear,Clear,1,1
Rhode Island,2,0,2,13,February,16,Wednesday,Urban,Motor Vehicle In-Transport,Dusk,Clear,Clear,1,0
Rhode Island,1,1,1,18,February,12,Monday,Urban,Pedestrian,Daylight,Snow,Snow,1,1
Rhode Island,4,0,5,13,March,14,Wednesday,Urban,Motor Vehicle In-Transport,Daylight,Clear,Clear,1,0
Rhode Island,1,0,1,27,March,2,Wednesday,Urban,Guardrail Face,Dark - Lighted,Clear,Clear,1,1
Rhode Island,1,0,1,30,March,16,Saturday,Urban,Fence,Daylight,Clear,Clear,1,1
Rhode Island,1,0,1,17,April,14,Wednesday,Urban,Curb,Daylight,Clear,Clear,1,1
Rhode Island,1,0,4,21,April,3,Sunday,Urban,Guardrail Face,Dark - Not Lighted,Rain,Rain,2,0
Rhode Island,2,0,2,22,April,13,Monday,Urban,Motor Vehicle In-Transport,Daylight,Cloudy,Freezing Rain or Drizzle,1,0
Rhode Island,1,0,2,5,May,2,Sunday,Urban,Curb,Dark - Lighted,Clear,Clear,2,1
Rhode Island,2,0,6,25,May,21,Saturday,Urban,Motor Vehicle In-Transport,Dark - Lighted,Clear,Clear,1,1
Rhode Island,1,0,2,17,June,0,Monday,Urban,Curb,Dark - Lighted,Cloudy,Cloudy,1,1
Rhode Island,1,1,1,9,June,0,Sunday,Urban,Pedestrian,Dark - Lighted,Clear,Clear,1,0
Rhode Island,1,0,1,20,June,16,Thursday,Rural,Tree (Standing Only),Daylight,"Fog, Smog, Smoke","Fog, Smog, Smoke",1,0
Rhode Island,1,1,1,10,April,21,Wednesday,Urban,Pedestrian,Dark - Lighted,Clear,Clear,1,0
Rhode Island,2,0,2,23,June,1,Sunday,Urban,Guardrail Face,Dark - Not Lighted,Clear,Clear,1,2
Rhode Island,2,0,2,26,June,11,Wednesday,Urban,Motor Vehicle In-Transport,Daylight,Clear,Clear,1,0
Rhode Island,2,0,2,30,June,19,Sunday,Urban,Motor Vehicle In-Transport,Daylight,Clear,Clear,1,1
Rhode Island,2,0,2,3,July,21,Wednesday,Urban,Motor Vehicle In-Transport,Dark - Lighted,Clear,Clear,1,1
Rhode Island,1,0,1,11,July,1,Thursday,Urban,Tree (Standing Only),Dark - Not Lighted,Clear,Clear,1,1
Rhode Island,1,0,1,12,July,15,Friday,Urban,Rollover/Overturn,Daylight,Clear,Clear,1,0
